time,header,state_vector,state_valid
2022/03/09 14:08:48.526195746,"{'stamp': {'secs': 1646834928, 'nsecs': 525916178}, 'frame_id': ''}","[-3.8410286901243835, -7.08869219904134, 0.0, -0.7614679518293539, 1.014059450605675, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 5.983421459586527e-11, 0.004026432]",0
2022/03/09 14:08:48.532124511,"{'stamp': {'secs': 1646834928, 'nsecs': 531377668}, 'frame_id': ''}","[-3.8425184480133194, -7.086708358891931, 0.0, -0.5851610618543591, 0.7792555714601385, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.414083760850396e-11, 0.005457948]",0
2022/03/09 14:08:48.538553519,"{'stamp': {'secs': 1646834928, 'nsecs': 538277318}, 'frame_id': ''}","[-3.844909189725714, -7.08352317854267, 0.0, -0.4412427493384894, 0.5876152043739578, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.4934270344745336e-11, 0.006896334]",0
2022/03/09 14:08:48.543075433,"{'stamp': {'secs': 1646834928, 'nsecs': 542856189}, 'frame_id': ''}","[-3.8480412254918797, -7.0793486254811056, 0.0, -0.44108718674519265, 0.5875467985620095, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 5.264798632866551e-11, 0.004576023]",0
2022/03/09 14:08:48.553895672,"{'stamp': {'secs': 1646834928, 'nsecs': 553555585}, 'frame_id': ''}","[-3.852320413056415, -7.073643946503504, 0.0, -0.43159598782641534, 0.5750628060911019, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.252362334922665e-11, 0.010696254]",0
2022/03/09 14:08:48.568395249,"{'stamp': {'secs': 1646834928, 'nsecs': 568049364}, 'frame_id': ''}","[-3.856617982231797, -7.067914105774677, 0.0, -0.42408180216590263, 0.5651985562222728, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.6626748701132477e-11, 0.014489808]",0
2022/03/09 14:08:48.570269499,"{'stamp': {'secs': 1646834928, 'nsecs': 570065158}, 'frame_id': ''}","[-3.860126057121696, -7.063236281089991, 0.0, -0.6379149574945457, 0.8504275721416423, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.196910211977821e-10, 0.002012836]",0
2022/03/09 14:08:48.575857144,"{'stamp': {'secs': 1646834928, 'nsecs': 575601686}, 'frame_id': ''}","[-3.862059583336358, -7.060656183898256, 0.0, -0.7073089573774323, 0.9430924405468872, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.353829945478434e-11, 0.005533482]",0
2022/03/09 14:08:48.581607870,"{'stamp': {'secs': 1646834928, 'nsecs': 581185393}, 'frame_id': ''}","[-3.864075049881846, -7.0579700749627055, 0.0, -0.696215998038262, 0.9283464302737428, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.317079840232918e-11, 0.005580587]",0
2022/03/09 14:08:48.586956828,"{'stamp': {'secs': 1646834928, 'nsecs': 586749142}, 'frame_id': ''}","[-3.8665638574241643, -7.0546571451591, 0.0, -0.6674861157989987, 0.8898881959023311, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.3324163784063065e-11, 0.005560832]",0
2022/03/09 14:08:48.592748695,"{'stamp': {'secs': 1646834928, 'nsecs': 592541063}, 'frame_id': ''}","[-3.8693533990563362, -7.050945021123655, 0.0, -0.6081636365585141, 0.8104992183288016, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.161355623363009e-11, 0.005789421]",0
2022/03/09 14:08:48.605327482,"{'stamp': {'secs': 1646834928, 'nsecs': 605093348}, 'frame_id': ''}","[-3.872537495821933, -7.046709732182383, 0.0, -0.3912404463503346, 0.5209875280011652, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.9198219295427276e-11, 0.012548997]",0
2022/03/09 14:08:48.620294333,"{'stamp': {'secs': 1646834928, 'nsecs': 619818410}, 'frame_id': ''}","[-3.875624044461183, -7.042607228736289, 0.0, -0.36348842870022624, 0.4837459460612581, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.636503567316628e-11, 0.014721532]",0
2022/03/09 14:08:48.620428280,"{'stamp': {'secs': 1646834928, 'nsecs': 620065079}, 'frame_id': ''}","[-3.8781631255720237, -7.039232529235009, 0.0, -1.8753931826364427, 2.492913082979398, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 9.835009648255183e-10, 0.00024496]",0
2022/03/09 14:08:48.629570025,"{'stamp': {'secs': 1646834928, 'nsecs': 629237319}, 'frame_id': ''}","[-3.8806334315020132, -7.035949504971866, 0.0, -2.5188871839980242, 3.3479731832273387, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.6274685313360748e-11, 0.009169221]",0
2022/03/09 14:08:48.640243594,"{'stamp': {'secs': 1646834928, 'nsecs': 639813959}, 'frame_id': ''}","[-3.8835530193403796, -7.032069555228881, 0.0, -2.7829226170791035, 3.698760237607558, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2785417230575355e-11, 0.010573359]",0
2022/03/09 14:08:48.652277230,"{'stamp': {'secs': 1646834928, 'nsecs': 651912953}, 'frame_id': ''}","[-3.8862218177709815, -7.028519537278468, 0.0, -2.489573026768913, 3.308874774861278, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.9917768495956972e-11, 0.012095652]",0
2022/03/09 14:08:48.661510550,"{'stamp': {'secs': 1646834928, 'nsecs': 661322475}, 'frame_id': ''}","[-3.8887119485542163, -7.025201791586495, 0.0, -1.8083501888153009, 2.403626151521852, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.561212409648506e-11, 0.00940642]",0
2022/03/09 14:08:48.672210330,"{'stamp': {'secs': 1646834928, 'nsecs': 671935358}, 'frame_id': ''}","[-3.8912920364046784, -7.021758679847588, 0.0, -0.2536264609593875, 0.33754502432094047, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2707580957670135e-11, 0.010609602]",0
2022/03/09 14:08:48.682983253,"{'stamp': {'secs': 1646834928, 'nsecs': 682746273}, 'frame_id': ''}","[-3.8931518801622396, -7.019271086632099, 0.0, -0.23773326916694565, 0.3167545065242687, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2291652699777403e-11, 0.010807561]",0
2022/03/09 14:08:48.694024051,"{'stamp': {'secs': 1646834928, 'nsecs': 693847509}, 'frame_id': ''}","[-3.894452919127241, -7.017577614898864, 0.0, -0.20943017464945235, 0.27874140385001817, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.1709001063349757e-11, 0.011097627]",0
2022/03/09 14:08:48.705370321,"{'stamp': {'secs': 1646834928, 'nsecs': 704937393}, 'frame_id': ''}","[-3.895664635463953, -7.01613075278193, 0.0, -0.1802594758906497, 0.2373910657481219, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.1730248391746977e-11, 0.011086776]",0
2022/03/09 14:08:48.712557493,"{'stamp': {'secs': 1646834928, 'nsecs': 712309424}, 'frame_id': ''}","[-3.89663269004391, -7.0150665801564545, 0.0, -0.1491085406539831, 0.1899980314487704, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.269533172963269e-11, 0.007368587]",0
2022/03/09 14:08:48.726264615,"{'stamp': {'secs': 1646834928, 'nsecs': 726044014}, 'frame_id': ''}","[-3.898730826823448, -7.012506409643416, 0.0, -0.13224640842021235, 0.16234951374774448, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.7546091303473728e-11, 0.013730602]",0
2022/03/09 14:08:48.737688666,"{'stamp': {'secs': 1646834928, 'nsecs': 737465473}, 'frame_id': ''}","[-3.901317477788454, -7.009252796492515, 0.0, -0.14366088962169304, 0.17346382788434692, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.1099782821399115e-11, 0.011418051]",0
2022/03/09 14:08:48.744256352,"{'stamp': {'secs': 1646834928, 'nsecs': 743937072}, 'frame_id': ''}","[-3.9038792209695856, -7.0059366341125155, 0.0, -0.19502812927545285, 0.2404357300285575, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.724886516270341e-11, 0.006467805]",0
2022/03/09 14:08:48.748136649,"{'stamp': {'secs': 1646834928, 'nsecs': 747889812}, 'frame_id': ''}","[-3.9065891611456336, -7.002318835402274, 0.0, -0.30366002743787723, 0.38883990865627727, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 6.100237720028799e-11, 0.003949328]",0
2022/03/09 14:08:48.753782074,"{'stamp': {'secs': 1646834928, 'nsecs': 753454855}, 'frame_id': ''}","[-3.909002106253432, -6.999096210174679, 0.0, -0.39124258320923694, 0.5117845502754486, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.3316716916153397e-11, 0.005561788]",0
2022/03/09 14:08:48.769071726,"{'stamp': {'secs': 1646834928, 'nsecs': 768796848}, 'frame_id': ''}","[-3.9108799261964213, -6.996584677234448, 0.0, -0.4090912978628111, 0.5400210499820236, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.5707115780485855e-11, 0.015338169]",0
2022/03/09 14:08:48.780301917,"{'stamp': {'secs': 1646834928, 'nsecs': 780038387}, 'frame_id': ''}","[-3.912939110621274, -6.993830574247984, 0.0, -0.37652259293792245, 0.5004106390107333, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.1437642920601885e-11, 0.011238101]",0
2022/03/09 14:08:48.790909087,"{'stamp': {'secs': 1646834928, 'nsecs': 790700029}, 'frame_id': ''}","[-3.916243664488258, -6.989410823610718, 0.0, -0.32009833685418254, 0.4276881249348896, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2604160381362738e-11, 0.010658144]",0
2022/03/09 14:08:48.801403604,"{'stamp': {'secs': 1646834928, 'nsecs': 800924044}, 'frame_id': ''}","[-3.919332441125537, -6.985279669131022, 0.0, -0.2545445826412659, 0.34032768005611397, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.3571925460447537e-11, 0.010220565]",0
2022/03/09 14:08:48.803863314,"{'stamp': {'secs': 1646834928, 'nsecs': 803637400}, 'frame_id': ''}","[-3.923027830564167, -6.98033611221613, 0.0, -0.4130420872553313, 0.5524946826183084, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 8.888619832382026e-11, 0.002710414]",0
2022/03/09 14:08:48.811211171,"{'stamp': {'secs': 1646834928, 'nsecs': 810963509}, 'frame_id': ''}","[-3.9260296486027313, -6.976319711875791, 0.0, -0.5371691830235888, 0.7185671736864291, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.2900231874115624e-11, 0.007322696]",0
2022/03/09 14:08:48.822598549,"{'stamp': {'secs': 1646834928, 'nsecs': 822380113}, 'frame_id': ''}","[-3.929180422385717, -6.972109256004283, 0.0, -0.5889809563054178, 0.7878407871072551, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.1112115732851176e-11, 0.011411381]",0
2022/03/09 14:08:48.825855420,"{'stamp': {'secs': 1646834928, 'nsecs': 825589394}, 'frame_id': ''}","[-3.931072645099216, -6.969584662207005, 0.0, -0.6025388470634291, 0.8056516136552866, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 7.515043642370472e-11, 0.003205815]",0
2022/03/09 14:08:48.833181735,"{'stamp': {'secs': 1646834928, 'nsecs': 832942512}, 'frame_id': ''}","[-3.9334576680207944, -6.9664078251793145, 0.0, -0.5495024204698385, 0.7342706993466894, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.277955174000126e-11, 0.007349655]",0
2022/03/09 14:08:48.844136492,"{'stamp': {'secs': 1646834928, 'nsecs': 843837837}, 'frame_id': ''}","[-3.9353568462203685, -6.963883232292507, 0.0, -0.37040964071354116, 0.4942762700730055, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2119933803523603e-11, 0.010891461]",0
2022/03/09 14:08:48.856499748,"{'stamp': {'secs': 1646834928, 'nsecs': 856310421}, 'frame_id': ''}","[-3.9377081277811667, -6.960759402082974, 0.0, -0.3218261535341456, 0.42893706213963834, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.932127408528163e-11, 0.012469074]",0
2022/03/09 14:08:48.866255958,"{'stamp': {'secs': 1646834928, 'nsecs': 866029061}, 'frame_id': ''}","[-3.9408313728655253, -6.956612710656196, 0.0, -0.2971150475640035, 0.3954835304313627, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.4796580776970085e-11, 0.009715791]",0
2022/03/09 14:08:48.876212741,"{'stamp': {'secs': 1646834928, 'nsecs': 875872985}, 'frame_id': ''}","[-3.9443473380560032, -6.951945430189384, 0.0, -0.26158284143340643, 0.34760952030269854, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.4482502022640773e-11, 0.009840432]",0
2022/03/09 14:08:48.888952501,"{'stamp': {'secs': 1646834928, 'nsecs': 888747173}, 'frame_id': ''}","[-3.9479905503434045, -6.9471099435159145, 0.0, -0.2715175033806872, 0.3605391119056978, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.8718150600198323e-11, 0.012870844]",0
2022/03/09 14:08:48.899343289,"{'stamp': {'secs': 1646834928, 'nsecs': 898498839}, 'frame_id': ''}","[-3.9514099952893975, -6.942571009608372, 0.0, -0.30604337265177406, 0.40630268251994617, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.471580496006573e-11, 0.009747544]",0
2022/03/09 14:08:48.909007273,"{'stamp': {'secs': 1646834928, 'nsecs': 908047473}, 'frame_id': ''}","[-3.9550883118253886, -6.937686820277119, 0.0, -0.3360698320980524, 0.4461458270231752, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.523903187403982e-11, 0.009545469]",0
2022/03/09 14:08:48.909117761,"{'stamp': {'secs': 1646834928, 'nsecs': 908852271}, 'frame_id': ''}","[-3.95794751371957, -6.933889499083501, 0.0, -0.8370126070771018, 1.1115145230093946, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.001283094980541e-10, 0.000802718]",0
2022/03/09 14:08:48.920567550,"{'stamp': {'secs': 1646834928, 'nsecs': 920249062}, 'frame_id': ''}","[-3.961450524293247, -6.929236200149955, 0.0, -1.053326133234129, 1.3988852481323892, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.114531968805083e-11, 0.011393462]",0
2022/03/09 14:08:48.926930152,"{'stamp': {'secs': 1646834928, 'nsecs': 926709836}, 'frame_id': ''}","[-3.9643479881893753, -6.925386717818362, 0.0, -1.1679277012034546, 1.551192698407937, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.732020730166366e-11, 0.006455441]",0
2022/03/09 14:08:48.940867411,"{'stamp': {'secs': 1646834928, 'nsecs': 940604240}, 'frame_id': ''}","[-3.968163569639282, -6.92031583846045, 0.0, -1.0661911392811998, 1.4161671801799987, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.7342931494940046e-11, 0.013891446]",0
2022/03/09 14:08:48.952122656,"{'stamp': {'secs': 1646834928, 'nsecs': 951839940}, 'frame_id': ''}","[-3.9711375575393055, -6.916362033852906, 0.0, -0.8282701738651108, 1.1002553775600807, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.1448733637010704e-11, 0.01123229]",0
2022/03/09 14:08:48.962380713,"{'stamp': {'secs': 1646834928, 'nsecs': 962151941}, 'frame_id': ''}","[-3.9750404193002637, -6.911166699159552, 0.0, -0.33201034455936573, 0.44132671487395203, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.3369967058880835e-11, 0.010308889]",0
2022/03/09 14:08:48.974938601,"{'stamp': {'secs': 1646834928, 'nsecs': 974501898}, 'frame_id': ''}","[-3.979401981263433, -6.90535197468995, 0.0, -0.33397269778907407, 0.4442587586160706, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.9512800103319957e-11, 0.012346685]",0
2022/03/09 14:08:48.984163602,"{'stamp': {'secs': 1646834928, 'nsecs': 983831782}, 'frame_id': ''}","[-3.9837702679537794, -6.899524119243208, 0.0, -0.34561129699025606, 0.4602408116235334, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.5830681004476115e-11, 0.009326831]",0
2022/03/09 14:08:48.994948025,"{'stamp': {'secs': 1646834928, 'nsecs': 994783747}, 'frame_id': ''}","[-3.9873095078830185, -6.894794933597691, 0.0, -0.3661709829226968, 0.4881003949730228, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2003950758722955e-11, 0.01094887]",0
2022/03/09 14:08:49.5463523,"{'stamp': {'secs': 1646834929, 'nsecs': 5200889}, 'frame_id': ''}","[-3.9910191838585773, -6.889838274969834, 0.0, -0.3797761212807083, 0.5066889315580382, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.3135592389063408e-11, 0.010413323]",0
2022/03/09 14:08:49.16249887,"{'stamp': {'secs': 1646834929, 'nsecs': 15949230}, 'frame_id': ''}","[-3.994333182120358, -6.8854126633568935, 0.0, -0.3650088035647754, 0.48731657965891423, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2422742271949225e-11, 0.010744377]",0
2022/03/09 14:08:49.28993935,"{'stamp': {'secs': 1646834929, 'nsecs': 28459999}, 'frame_id': ''}","[-3.9969683895390244, -6.881895071670666, 0.0, -0.3332264623430852, 0.44501766023619926, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.9265089081931387e-11, 0.012505439]",0
2022/03/09 14:08:49.37714317,"{'stamp': {'secs': 1646834929, 'nsecs': 37318647}, 'frame_id': ''}","[-4.000715267435754, -6.87689667242899, 0.0, -0.3172567079653682, 0.42365801706916084, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.720952619212829e-11, 0.008854193]",0
2022/03/09 14:08:49.49194599,"{'stamp': {'secs': 1646834929, 'nsecs': 48820662}, 'frame_id': ''}","[-4.0047979428043154, -6.871450574212683, 0.0, -0.32386069032006765, 0.43229716527475803, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.095460611207266e-11, 0.011497157]",0
2022/03/09 14:08:49.54181371,"{'stamp': {'secs': 1646834929, 'nsecs': 53846183}, 'frame_id': ''}","[-4.008584245084862, -6.866400070533855, 0.0, -0.39420192039693414, 0.5259632491510929, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.797267624951592e-11, 0.005021992]",0
2022/03/09 14:08:49.69331889,"{'stamp': {'secs': 1646834929, 'nsecs': 68930356}, 'frame_id': ''}","[-4.013542434130142, -6.859786218692599, 0.0, -0.43229593707618086, 0.5766859874414147, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.597697451065773e-11, 0.0150791]",0
2022/03/09 14:08:49.74860346,"{'stamp': {'secs': 1646834929, 'nsecs': 74579396}, 'frame_id': ''}","[-4.018657211756046, -6.852963738470864, 0.0, -0.5440964034411175, 0.725777212948173, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.267434457081885e-11, 0.005645509]",0
2022/03/09 14:08:49.81319967,"{'stamp': {'secs': 1646834929, 'nsecs': 80138600}, 'frame_id': ''}","[-4.022521326046583, -6.84780927082625, 0.0, -0.6110389895875362, 0.8150688443929078, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.3377675714544287e-11, 0.005553972]",0
2022/03/09 14:08:49.81698049,"{'stamp': {'secs': 1646834929, 'nsecs': 81114980}, 'frame_id': ''}","[-4.025356181463322, -6.8440293351611725, 0.0, -1.016405836833275, 1.355598493308056, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.4768897446053776e-10, 0.000972665]",0
2022/03/09 14:08:49.90920864,"{'stamp': {'secs': 1646834929, 'nsecs': 90625846}, 'frame_id': ''}","[-4.028626581347162, -6.8396707939865395, 0.0, -1.1232388845642904, 1.4979684350392743, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.534176918152956e-11, 0.009506771]",0
2022/03/09 14:08:49.101769591,"{'stamp': {'secs': 1646834929, 'nsecs': 101214379}, 'frame_id': ''}","[-4.03116496263746, -6.836290329571083, 0.0, -1.1357115251912933, 1.5144583988545952, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.275988775892676e-11, 0.010585219]",0
2022/03/09 14:08:49.112196373,"{'stamp': {'secs': 1646834929, 'nsecs': 111825124}, 'frame_id': ''}","[-4.034239801563749, -6.832195442954442, 0.0, -0.9356680500644107, 1.2475122859705465, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.2716243857809905e-11, 0.010605556]",0
2022/03/09 14:08:49.123711374,"{'stamp': {'secs': 1646834929, 'nsecs': 123525350}, 'frame_id': ''}","[-4.0381889186001025, -6.826939836577127, 0.0, -0.6992520195647915, 0.9320253538824672, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.059751982936219e-11, 0.011696476]",0
2022/03/09 14:08:49.133822979,"{'stamp': {'secs': 1646834929, 'nsecs': 133541783}, 'frame_id': ''}","[-4.042376693327297, -6.821369788012713, 0.0, -0.31737421927084286, 0.4225397762502242, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.4062925622937377e-11, 0.010012016]",0
2022/03/09 14:08:49.144222448,"{'stamp': {'secs': 1646834929, 'nsecs': 143957598}, 'frame_id': ''}","[-4.045378485808084, -6.817380634702347, 0.0, -0.3223521381864835, 0.42892946286988537, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.3138474331860004e-11, 0.010412026]",0
2022/03/09 14:08:49.156651356,"{'stamp': {'secs': 1646834929, 'nsecs': 156424668}, 'frame_id': ''}","[-4.047632851104428, -6.814386520734652, 0.0, -0.3155411996130986, 0.41969524673870656, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.9331922160784292e-11, 0.012462206]",0
2022/03/09 14:08:49.165229308,"{'stamp': {'secs': 1646834929, 'nsecs': 165004938}, 'frame_id': ''}","[-4.050382107500475, -6.810726928280278, 0.0, -0.3058134580898928, 0.40667300736644885, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.8088606823303274e-11, 0.008577086]",0
2022/03/09 14:08:49.170895494,"{'stamp': {'secs': 1646834929, 'nsecs': 170479307}, 'frame_id': ''}","[-4.05304211202484, -6.807181404797871, 0.0, -0.31884397388505803, 0.42420434333655294, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.403678780525619e-11, 0.005470844]",0
2022/03/09 14:08:49.176459004,"{'stamp': {'secs': 1646834929, 'nsecs': 176198622}, 'frame_id': ''}","[-4.055696306985711, -6.803641676793487, 0.0, -0.34344520414692603, 0.4573081144137302, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 4.216105664859351e-11, 0.00571424]",0
2022/03/09 14:08:49.188271141,"{'stamp': {'secs': 1646834929, 'nsecs': 187816142}, 'frame_id': ''}","[-4.059627407553154, -6.798405753277558, 0.0, -0.3752290876382263, 0.4999053223355047, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.07437702271755e-11, 0.011614012]",0
2022/03/09 14:08:49.197640100,"{'stamp': {'secs': 1646834929, 'nsecs': 197387379}, 'frame_id': ''}","[-4.064242670882308, -6.792263375051254, 0.0, -0.42206444223207584, 0.5623437853347243, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.517986934262137e-11, 0.009567897]",0
2022/03/09 14:08:49.213409974,"{'stamp': {'secs': 1646834929, 'nsecs': 212417234}, 'frame_id': ''}","[-4.068080674836375, -6.787161183232603, 0.0, -0.4082180677489255, 0.5437619112660232, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.6059517690228357e-11, 0.015001596]",0
2022/03/09 14:08:49.219834127,"{'stamp': {'secs': 1646834929, 'nsecs': 219466466}, 'frame_id': ''}","[-4.071791563538421, -6.78222797675285, 0.0, -0.4044207207925373, 0.5383214990722688, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.420050760859307e-11, 0.007044293]",0
2022/03/09 14:08:49.220287384,"{'stamp': {'secs': 1646834929, 'nsecs': 220072763}, 'frame_id': ''}","[-4.075077273638888, -6.777859997096315, 0.0, -1.1738988097053857, 1.5609169287707303, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 3.988900087150712e-10, 0.000603972]",0
2022/03/09 14:08:49.231884266,"{'stamp': {'secs': 1646834929, 'nsecs': 229867762}, 'frame_id': ''}","[-4.07684724394114, -6.7755070219291476, 0.0, -1.4946931574397202, 1.987204693185827, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.4607537333510544e-11, 0.009790431]",0
2022/03/09 14:08:49.232382700,"{'stamp': {'secs': 1646834929, 'nsecs': 232157257}, 'frame_id': ''}","[-4.077817703141037, -6.774216906272855, 0.0, -1.6232390770169967, 2.157963835891219, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.054258882158081e-10, 0.002285192]",0
2022/03/09 14:08:49.240929049,"{'stamp': {'secs': 1646834929, 'nsecs': 240294995}, 'frame_id': ''}","[-4.079148034709111, -6.772448432848766, 0.0, -1.4496258333407819, 1.9271504152214871, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.9619185415793087e-11, 0.008133863]",0
2022/03/09 14:08:49.252202327,"{'stamp': {'secs': 1646834929, 'nsecs': 251883572}, 'frame_id': ''}","[-4.080097623808898, -6.771186136405364, 0.0, -1.0296693059876774, 1.3688382165787882, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.0795370051089258e-11, 0.011585194]",0
2022/03/09 14:08:49.262044181,"{'stamp': {'secs': 1646834929, 'nsecs': 261797085}, 'frame_id': ''}","[-4.082087403316441, -6.768534540786167, 0.0, -0.21167779945849652, 0.2814861591795634, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.4314192928698845e-11, 0.00990855]",0
2022/03/09 14:08:49.275130766,"{'stamp': {'secs': 1646834929, 'nsecs': 274698584}, 'frame_id': ''}","[-4.085732479257729, -6.763669787279238, 0.0, -0.20970288559989078, 0.27914401246814335, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 1.867995137098815e-11, 0.012897164]",0
2022/03/09 14:08:49.284247432,"{'stamp': {'secs': 1646834929, 'nsecs': 283873705}, 'frame_id': ''}","[-4.089867981055586, -6.758147499789021, 0.0, -0.22526912129270937, 0.30038820720284676, 0.0, 0.0, -0.0, 9.957289900275335e-05, 0.0, 0.0, 2.6271482040484978e-11, 0.009170339]",0
